product_id,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Certifications,Sustainability_Rating
2033,1,1,308.62,2252190.25,92264.19,0,0,3
2034,1,0,391.19,1265426.81,75787.21,0,0,2
2035,1,0,418.22,3497048.84,42439.11,1,1,4
2036,2,0,253.09,933693.58,51855.95,0,2,4
2037,3,1,67.96,610682.29,94490.89,0,0,1
2038,1,0,155.43,2622621.25,50648.11,1,1,1
2039,1,1,288.78,1660816.77,46498.49,0,2,2
2040,5,0,90.25,445499.98,12954.86,1,3,1
2041,4,0,38.3,4687909.32,29642.77,0,2,3
2042,3,1,278.84,3079898.18,6113.26,1,1,2
2043,3,0,98.57,2061470.05,15256.7,1,1,2
2044,0,1,204.44,2500599.55,87668.24,0,3,4
2045,2,0,221.66,4867497.47,85114.93,0,1,1
2046,5,1,132.36,3625432.33,88454.87,0,1,2
2047,5,1,370.06,891067.39,30771.64,0,0,3
2048,1,1,452.15,3580207.66,81035.1,1,2,1
2049,2,0,272.28,1331362.9,42428.72,1,3,4
2050,1,0,4.08,789317.49,7739.52,0,1,4
2051,4,1,469.03,1161031.52,45560.58,1,1,4
2052,2,0,211.63,3485391.66,73079.93,0,3,2
2053,2,0,166.51,2689529.66,32123.4,0,1,1
2054,3,1,104.93,827473.56,86345.23,1,3,1
2055,5,0,70.2,1909462.99,41018.07,0,3,2
2056,2,1,372.82,4674975.33,66052.46,1,2,3
2057,2,0,140.3,3632573.67,52021.21,1,2,2
2058,3,0,303.25,4750135.64,10989.62,0,2,4
2059,0,0,133.28,4520320.35,79642.13,1,3,4
2060,4,0,40.05,4978077.44,12817.51,1,0,4
2061,1,1,410.18,4741460.04,4897.25,1,3,4
2062,5,1,260.84,893190.55,57771.88,0,3,3
2063,5,0,235.4,4425754.09,41711.16,0,0,4
2064,0,1,78.35,4226095.97,67849.08,1,2,2
2065,2,1,19.45,4670859.99,77592.75,1,0,2
2066,0,1,189.44,2043770.83,51943.65,1,0,4
2067,5,0,300.35,2980869.49,66436.74,1,0,2
2068,0,0,161.83,1447856.04,51007.67,0,3,2
2069,2,1,390.55,920695.73,45650.07,0,1,4
2070,0,0,316.77,3266475.43,17623.19,1,0,1
2071,0,0,269.12,1314877.66,87296.0,0,0,1
2072,3,0,302.78,1829544.84,85298.42,0,2,1
2073,0,1,89.9,4119517.03,87854.7,1,3,4
2074,1,1,274.24,2842033.52,51742.24,0,2,2
2075,3,0,313.43,1154910.83,85137.39,1,2,2
2076,1,0,221.94,1846909.38,35031.22,0,0,2
2077,2,0,64.45,3102950.27,30217.96,0,3,1
2078,5,0,7.0,3169421.23,76029.43,0,3,3
2079,3,1,80.29,3631690.44,86154.5,0,1,2
2080,4,0,41.81,379486.38,39295.98,0,2,2
2081,2,1,384.18,4592509.81,18019.05,1,1,3
2082,1,0,9.77,4178171.37,59245.15,1,1,3
2083,4,1,319.81,2688317.61,43498.29,0,1,3
2084,5,1,435.51,4047638.56,57962.97,0,3,2
2085,1,1,93.81,3825551.56,96089.8,0,0,1
2086,4,1,239.29,3445560.07,4834.25,1,0,3
2087,3,0,410.5,3784733.2,83636.08,1,1,3
2088,2,1,69.83,1813741.12,81882.86,0,3,3
2089,5,1,266.96,3875533.1,25205.74,1,1,1
2090,4,1,160.13,1930298.59,60972.73,1,0,4
2091,5,1,232.42,1083364.53,32120.98,1,2,1
2092,5,1,139.46,3636684.5,5089.55,0,0,4
2093,4,1,184.98,1242178.06,54577.78,1,2,2
2094,1,1,309.66,1915812.04,57707.49,0,3,2
2095,3,0,386.83,2140871.57,63860.88,0,0,3
2096,3,0,477.4,1710459.67,79644.29,0,3,2
2097,2,1,292.2,1859909.73,23092.42,1,1,3
2098,0,1,179.03,712032.79,77755.87,1,3,2
2099,1,1,495.52,1834929.24,72097.16,0,1,1
2100,5,1,380.23,4920009.38,60178.69,1,0,2
2101,5,1,236.24,1227948.09,54507.84,0,3,4
2102,2,1,374.56,2731663.33,38660.2,0,1,1
2103,0,0,251.81,2948769.59,52387.06,0,2,2
2104,2,1,220.41,3885875.78,77834.99,1,0,1
2105,5,1,447.17,4904897.11,68409.41,1,2,1
2106,0,1,288.73,2727152.95,46307.03,1,3,4
2107,3,0,150.72,745439.04,25107.64,1,2,2
2108,2,1,137.35,4738276.23,35571.07,0,3,3
2109,3,0,75.6,2396506.23,89426.29,1,3,1
2110,2,0,255.58,2957812.95,35711.1,0,3,4
2111,1,1,357.02,1880696.82,83530.36,1,0,1
2112,1,1,350.47,2206496.34,88793.56,0,1,4
2113,5,1,281.04,4737428.22,24600.39,1,1,3
2114,4,0,120.97,3471557.81,81126.05,0,0,4
2115,5,1,186.09,1987198.6,25766.08,1,3,2
2116,2,1,293.47,4923894.28,11561.8,1,3,4
2117,5,0,173.54,1973284.23,65407.43,0,3,3
2118,1,1,327.82,4020898.34,50934.12,0,3,1
2119,2,0,486.52,82140.3,50191.44,1,3,2
2120,1,0,475.73,2575062.61,15094.58,1,2,3
2121,0,0,214.78,2973241.38,41190.44,1,1,2
2122,4,1,71.36,2417816.74,83528.22,1,0,3
2123,3,1,24.49,4412527.32,79084.42,0,2,1
2124,3,1,52.59,3879289.85,86775.53,1,3,1
2125,2,0,60.75,2598024.46,90215.84,1,2,2
2126,3,1,491.27,2083761.08,57883.98,0,2,2
2127,3,0,59.13,2678168.78,67297.55,1,3,4
2128,0,0,418.65,3457556.95,11079.18,1,3,1
2129,4,1,39.66,4476790.99,90124.88,0,2,1
2130,0,0,459.54,1109167.26,62065.31,0,2,2
2131,1,0,35.66,2675224.64,1658.34,0,1,3
2132,4,1,92.22,2357782.31,77243.8,1,1,2
2133,2,0,11.22,3859141.15,33629.4,1,0,2
2134,1,1,162.15,3536142.13,75263.81,1,0,2
2135,4,1,468.68,2330483.94,81812.8,1,1,4
2136,3,0,334.18,3675476.3,17851.39,0,3,1
2137,3,1,387.63,1698724.05,6115.97,1,1,2
2138,1,0,245.54,4023735.86,99005.96,1,2,4
2139,1,1,319.98,3840432.06,4089.43,1,3,4
2140,4,0,242.93,2540016.83,67624.46,1,3,3
2141,4,1,199.4,494649.02,56233.96,1,3,3
2142,2,0,182.23,2528581.38,75856.65,0,3,4
2143,4,1,164.66,857721.36,58436.79,0,2,3
2144,1,0,357.15,967697.43,11645.82,0,0,3
2145,3,0,6.24,1153773.41,70578.82,1,3,3
2146,1,1,70.27,3441072.18,50085.98,0,3,4
2147,3,0,18.32,4625254.01,85553.13,1,0,4
2148,2,1,383.65,3425939.87,40960.25,1,0,1
2149,0,1,225.59,2140533.92,39352.36,1,0,4
2150,5,0,456.17,4257219.86,64999.34,1,1,3
2151,0,1,351.85,4017697.53,71480.98,1,3,3
2152,3,1,390.05,3533249.17,43973.36,0,0,3
2153,5,0,424.38,1807494.42,75372.89,0,2,4
2154,2,1,208.95,3164955.65,44531.09,0,1,3
2155,3,0,11.92,3461774.64,85132.07,0,1,2
2156,3,1,248.8,1972179.0,33049.65,1,1,3
2157,5,1,3.31,1280163.78,34148.59,0,3,2
2158,1,0,339.36,3732548.91,2722.88,0,1,1
2159,2,1,490.78,1325960.65,32244.74,1,2,1
2160,1,1,384.88,1926861.78,86056.03,1,2,3
2161,1,1,141.96,142600.86,71454.75,0,0,2
2162,3,1,441.03,4975375.63,52999.92,1,1,3
2163,4,0,447.2,1945652.21,66327.14,0,3,4
2164,3,1,355.62,2526069.07,28354.54,1,0,1
2165,1,0,407.35,4443977.28,18952.46,1,3,4
2166,1,0,300.53,1997458.82,36049.67,0,2,2
2167,3,0,308.16,4444768.36,45660.72,0,0,4
2168,5,0,47.81,1878693.66,8504.73,0,2,1
2169,3,0,351.99,3873757.37,11238.82,1,0,1
2170,2,0,236.28,1391044.82,47354.49,1,1,3
2171,4,0,266.17,4305893.66,75980.91,1,1,2
2172,0,1,381.79,4242743.19,38971.1,0,3,1
2173,0,0,409.32,932154.54,39375.83,1,1,3
2174,3,0,488.05,4361186.1,29737.52,0,1,3
2175,2,0,421.74,1951865.82,1311.14,1,1,4
2176,3,1,380.45,3888065.63,60071.99,1,0,2
2177,4,0,66.22,3730344.34,42048.4,1,0,4
2178,4,1,149.13,4011796.15,48665.68,0,1,4
2179,3,1,266.48,668794.79,50324.53,1,1,2
2180,4,1,344.6,1167285.05,18852.62,0,3,2
2181,4,0,96.52,1774722.35,2037.73,1,0,4
2182,4,0,170.7,3661868.63,72435.66,0,2,1
2183,4,0,219.57,4752809.04,26192.79,1,0,1
2184,0,1,148.04,972806.54,45563.87,1,3,4
2185,0,0,51.62,3382956.46,11998.15,1,2,2
2186,2,1,235.57,3925874.48,69606.67,1,2,2
2187,2,0,394.78,2868202.64,74436.13,0,2,3
2188,3,0,484.09,4613772.33,23670.92,0,3,4
2189,4,0,49.44,4168652.68,16356.96,1,1,3
2190,2,0,297.42,4817827.14,94725.37,0,1,2
2191,4,1,123.66,1393808.56,21743.15,1,2,4
2192,0,1,344.88,663579.15,49800.79,1,2,2
2193,0,1,69.25,909273.54,93211.13,0,2,4
2194,1,1,411.41,1615629.53,49004.75,1,1,2
2195,0,1,465.71,730539.23,81127.79,0,3,1
2196,1,0,39.16,4640198.48,68968.92,1,1,1
2197,4,0,115.53,4738584.7,61575.93,0,0,4
2198,5,0,127.31,936499.48,87869.61,0,1,2
2199,1,0,212.82,3648582.19,98414.96,0,2,2
2200,2,1,318.35,3026600.69,48093.01,0,3,1
2201,3,1,447.58,502172.8,20729.86,1,0,1
2202,1,1,256.42,3825283.04,8036.22,0,3,3
2203,5,0,4.65,3852337.63,85587.56,0,1,3
2204,1,0,57.54,1347243.27,97613.85,0,3,4
2205,0,1,288.87,3357770.54,92915.68,1,0,3
2206,5,1,442.06,1630780.75,8364.72,1,3,2
2207,3,0,353.33,3025069.65,69681.69,1,2,3
2208,0,1,429.57,2559977.03,24322.07,1,3,1
2209,5,0,437.5,2495097.86,6488.33,0,1,4
2210,2,0,293.72,1233320.67,93573.09,1,3,4
2211,2,0,303.05,3948088.63,64467.25,0,2,3
2212,1,1,426.36,76833.14,6400.19,0,3,1
2213,2,0,33.05,3132668.16,92632.49,0,1,1
2214,3,0,237.9,144967.53,5265.94,1,0,4
2215,2,0,37.05,2735137.23,68452.14,0,1,4
2216,3,0,462.03,3451908.03,47683.3,1,3,1
2217,1,1,121.48,2072088.9,93428.26,1,0,2
2218,0,0,233.65,1498361.32,94458.7,1,0,4
2219,0,0,41.98,1786219.47,88229.23,1,1,4
2220,2,1,132.76,2451472.76,58338.25,0,2,4
2221,0,1,393.84,4413107.58,85377.48,0,0,4
2222,2,1,445.35,1473617.57,88742.42,0,0,2
2223,5,1,67.36,866354.35,85122.22,1,3,2
2224,0,0,455.31,2546381.86,39333.17,0,1,4
2225,1,1,115.31,1312224.99,89129.69,1,1,2
2226,1,0,356.78,1922167.18,37695.82,1,2,1
2227,1,1,412.88,129269.37,96421.42,0,0,3
2228,1,0,408.42,1458417.17,37045.83,0,0,2
2229,0,1,70.09,92717.92,27323.12,1,1,2
2230,4,1,120.83,4551226.17,65746.74,0,2,1
2231,4,0,435.27,2016479.41,88870.64,0,2,4
2232,4,0,66.71,4673160.57,1797.79,0,2,3
2233,5,1,341.05,3519232.71,22762.11,1,1,1
2234,4,0,343.82,4770285.63,57234.64,1,1,3
2235,4,0,438.3,1251465.63,2238.19,0,3,1
2236,0,0,236.09,3194116.26,51986.74,0,1,2
2237,0,0,260.8,1324744.36,8848.91,0,1,1
2238,0,1,410.49,1544287.85,9397.45,0,0,3
2239,2,1,323.4,3109006.18,63263.57,1,2,1
2240,4,0,323.45,4883850.08,23897.91,1,3,3
2241,5,1,393.64,1502596.09,34762.02,0,0,3
2242,3,1,463.53,1748472.07,28417.96,1,0,1
2243,0,0,411.7,800557.82,10003.49,0,2,3
2244,2,0,124.43,3914485.46,10012.82,1,0,1
2245,2,1,437.4,503747.17,25288.8,0,0,3
2246,3,1,73.71,786991.33,43503.35,1,3,2
2247,0,0,311.11,4209160.98,59411.32,1,0,1
2248,3,0,361.11,1421114.53,45182.4,1,2,4
2249,4,1,34.23,3775659.33,88891.87,1,0,2
2250,3,1,120.89,1293436.5,17762.02,1,2,2
2251,2,0,480.02,1250093.53,66435.39,0,2,3
2252,1,1,156.34,736332.85,47173.48,1,3,1
2253,5,0,339.85,2748882.5,3478.02,0,2,3
2254,5,1,242.94,105659.21,58763.75,0,1,4
2255,0,0,285.89,313105.77,1172.75,1,3,3
2256,3,1,434.95,1216543.51,74035.02,0,1,4
2257,1,0,199.84,4938253.1,69344.01,0,3,2
2258,3,1,294.79,3180359.22,30593.82,0,3,2
2259,0,1,10.24,2039881.12,26513.41,1,1,4
2260,5,0,338.93,3407286.8,29108.32,0,3,1
2261,3,1,337.36,2079185.95,32450.7,0,0,4
2262,2,1,185.76,2506119.3,56268.69,1,2,1
2263,2,0,140.07,2266271.98,75925.48,0,0,4
2264,0,1,446.83,2320885.45,34495.78,0,0,3
2265,3,0,409.73,2210186.29,4415.27,0,0,4
2266,0,1,28.88,1313802.83,28871.3,0,1,1
2267,4,1,492.85,3771432.89,47493.95,0,0,4
2268,0,0,26.76,287659.81,89095.74,0,1,4
2269,0,1,78.66,1250331.01,43405.02,0,3,3
2270,1,0,263.91,2375674.05,30577.04,0,1,3
2271,5,0,275.86,409169.96,77930.1,0,3,1
2272,3,1,114.76,612420.55,12531.2,0,0,1
2273,0,1,80.14,1751980.3,94044.64,0,1,4
2274,1,1,157.51,1710044.94,87615.55,1,1,4
2275,2,0,45.1,2558075.7,92272.05,0,0,3
2276,1,0,318.89,1726736.81,28489.44,0,3,3
2277,3,0,435.89,4828963.09,70413.42,1,0,3
2278,5,0,319.03,352686.69,42932.45,0,2,3
2279,4,1,168.79,3753536.05,94024.45,0,2,2
2280,3,0,172.42,1931896.87,54838.6,0,2,4
2281,1,1,491.59,1766709.41,7515.23,1,1,3
2282,1,1,367.37,2649624.28,29014.61,1,0,3
2283,0,1,124.13,2508115.99,78133.11,0,1,3
2284,1,1,186.98,4543075.88,74718.05,1,1,4
2285,5,1,334.91,4936089.05,59467.11,1,1,4
2286,4,0,256.34,1250080.43,26234.33,1,0,3
2287,4,1,251.3,3455190.3,37632.2,1,2,3
2288,2,0,386.65,1354994.45,78204.11,0,2,4
2289,4,0,470.28,1430814.26,4713.06,1,1,2
2290,3,1,242.17,3648256.38,1996.25,0,0,1
2291,2,1,195.57,4071974.6,5192.94,0,3,3
2292,2,1,212.28,1058700.75,43395.66,1,0,3
2293,0,1,38.37,71661.59,25924.34,1,0,2
2294,0,0,29.65,1175635.09,99431.64,0,2,4
2295,0,1,150.68,4266539.51,81770.29,1,3,2
2296,5,1,229.64,2935243.49,59460.41,1,2,3
2297,1,1,385.44,436611.87,9871.23,1,0,3
2298,5,1,132.1,1869248.1,47883.25,0,2,1
2299,4,1,372.98,1615681.79,45238.86,0,3,2
2300,3,0,406.28,1816028.3,10247.05,0,2,1
2301,1,0,238.56,4638169.86,98042.7,0,0,1
2302,5,1,87.9,2641705.34,49667.79,0,1,2
2303,1,1,469.94,1758682.15,70565.25,1,1,2
2304,1,1,299.08,2933078.52,77684.36,0,1,4
2305,2,1,183.99,887454.28,68435.58,1,0,2
2306,3,0,24.42,4407852.49,99450.44,0,3,2
2307,1,1,80.09,4624505.28,2369.37,1,0,3
2308,1,1,382.7,4582500.04,38585.26,1,2,3
2309,5,1,476.8,3929313.91,32521.6,0,0,4
2310,3,0,445.0,429870.26,89038.47,1,2,4
2311,3,1,325.19,336397.62,5148.58,1,2,2
2312,1,0,272.35,3994314.48,93912.1,1,1,3
2313,4,1,284.23,3319166.65,30072.18,0,0,4
2314,4,1,358.5,1570618.09,16016.22,0,0,4
2315,3,0,97.35,442801.17,33268.52,1,1,3
2316,0,1,337.61,2857252.67,29648.72,1,3,2
2317,2,1,126.48,3056279.95,5706.92,1,0,4
2318,4,0,287.28,1736678.56,88162.62,0,2,4
2319,5,1,344.77,3566419.43,80509.61,0,1,2
2320,1,1,480.58,4967772.79,44848.03,0,0,2
2321,4,0,423.61,4863911.7,52960.55,0,1,3
2322,0,0,56.12,4734760.19,68416.53,1,3,3
2323,1,1,319.07,4016644.83,79138.35,0,1,4
2324,0,1,396.99,3437935.34,63131.65,0,2,4
2325,2,1,174.16,630856.81,66546.83,1,3,2
2326,4,1,82.78,50106.18,1576.26,1,0,2
2327,5,1,79.47,4163221.77,90248.11,1,3,2
2328,1,0,426.96,1398933.42,9800.31,0,2,3
2329,3,0,17.64,348768.36,94868.94,1,0,3
2330,5,0,241.58,4175821.77,8107.38,1,0,2
2331,4,1,323.37,772426.56,55918.55,1,3,2
2332,3,0,415.77,1553323.89,23809.18,0,3,3
2333,2,1,33.91,2625059.54,52694.02,1,1,3
2334,3,0,267.93,1776853.67,11912.61,0,1,4
2335,1,1,486.26,356557.02,25356.0,0,0,3
2336,1,1,1.04,467341.18,75058.87,0,1,4
2337,1,1,64.87,3362926.29,86258.33,1,3,2
2338,0,1,121.97,1557191.57,97206.88,0,3,1
2339,0,0,295.89,3576938.89,55433.93,0,3,3
2340,3,0,1.88,3139975.64,89954.92,1,3,3
2341,1,0,482.24,882654.58,86359.39,0,1,3
2342,2,1,342.96,3317568.84,87944.51,0,3,1
2343,5,1,48.01,994780.33,71203.8,0,0,1
2344,5,0,302.18,3068234.62,21370.11,0,0,2
2345,4,1,55.95,2454876.53,79696.2,1,1,4
2346,0,0,57.97,3163916.62,78954.96,0,3,4
2347,0,0,487.41,3691995.94,85382.7,1,2,4
2348,3,0,165.41,3810550.01,24096.21,0,1,3
2349,3,0,429.31,1679290.88,15519.67,0,1,2
2350,3,1,327.42,1163345.56,9107.72,1,0,4
2351,4,0,215.41,88701.13,54666.6,0,1,3
2352,4,0,377.94,1280182.15,86913.43,1,3,4
2353,2,1,432.08,265121.97,77786.97,0,0,3
2354,4,0,159.77,2960642.43,22138.71,1,3,2
2355,0,0,108.76,4978586.71,29833.66,0,3,3
2356,1,1,453.7,3559777.9,59117.47,0,0,3
2357,4,0,233.58,1037476.26,65687.19,1,1,4
2358,4,1,251.68,4862822.82,34929.95,1,3,4
2359,0,1,300.0,606640.63,48691.85,0,0,2
2360,1,0,79.25,3870750.48,97178.25,0,3,4
2361,1,1,172.02,1157566.41,61961.05,0,1,1
2362,2,0,25.98,3971149.39,94632.05,0,2,4
2363,3,1,215.1,2832856.01,75737.78,0,2,2
2364,0,0,321.14,1633125.19,30276.21,1,2,4
2365,0,0,38.05,1791373.56,97813.87,1,3,2
2366,5,1,364.19,1717442.89,5928.75,1,2,1
2367,2,1,112.97,68418.63,58205.75,0,0,4
2368,5,1,487.33,1322888.81,82662.01,1,0,1
2369,5,1,224.6,1532092.63,80836.86,0,0,3
2370,3,1,460.91,250174.79,36524.48,1,1,1
2371,0,0,114.49,823327.17,89555.12,0,2,4
2372,3,1,10.2,4472426.72,32805.47,1,2,4
2373,5,1,31.83,2126219.96,54771.48,0,3,4
2374,3,1,472.95,1164887.47,39723.36,1,1,3
2375,4,1,357.78,1363445.09,87815.93,1,0,1
2376,4,0,499.59,3186247.78,28805.17,0,1,2
2377,5,0,214.19,725935.75,83499.55,1,1,2
2378,3,0,196.43,4404732.89,7986.29,0,2,3
2379,0,0,209.29,2745859.07,13688.06,0,2,4
2380,1,1,20.62,837709.17,79944.53,1,2,3
2381,4,0,123.91,1535491.65,80543.21,1,0,1
2382,2,1,167.86,2959852.56,65341.61,0,0,3
2383,3,1,295.49,1392496.26,10281.29,1,2,1
2384,2,1,126.04,3221312.02,64912.88,1,2,2
2385,5,1,76.74,1231908.68,57900.19,0,2,3
2386,0,1,418.68,3941732.24,57501.68,0,3,4
2387,3,0,40.77,1128922.4,12306.21,0,3,1
2388,5,0,255.94,2339229.51,31228.41,1,3,1
2389,0,0,290.13,3566862.27,63146.91,1,1,2
2390,2,1,499.93,4234070.89,2968.32,1,3,2
2391,3,1,8.91,2532907.63,63896.29,1,1,4
2392,3,1,54.88,1058979.92,17248.44,0,3,3
2393,0,1,258.24,578207.92,78033.86,0,2,1
2394,1,1,270.18,4072239.74,5053.94,0,0,2
2395,5,1,437.93,646710.73,80709.27,1,0,3
2396,5,0,33.63,2884324.62,46290.6,1,1,2
2397,3,0,172.63,1566564.77,14560.69,0,2,2
2398,0,0,499.54,1132962.34,95043.14,1,3,1
2399,4,1,57.16,2546605.21,66471.25,1,2,1
2400,1,0,18.93,2193379.21,78819.74,1,1,2
2401,0,1,193.92,3419199.78,15263.61,0,2,1
2402,0,1,184.96,1903342.91,83740.38,0,3,4
2403,3,0,238.8,4906995.27,80803.31,0,2,1
2404,0,0,316.46,4795258.73,65274.4,1,1,3
2405,1,1,144.22,3222383.65,14417.19,0,3,3
2406,3,0,281.19,277451.41,30896.57,1,2,3
2407,1,0,63.99,2086277.36,73035.16,1,3,2
2408,3,1,429.47,2859089.84,95495.65,1,1,4
2409,1,1,274.65,1905418.52,20201.53,0,3,1
2410,2,1,309.26,4371047.55,16657.11,1,3,4
2411,2,1,283.72,3871727.09,60853.01,1,2,2
2412,1,1,41.81,3180276.16,14101.93,0,0,1
2413,4,1,388.03,4309529.8,4518.31,0,2,2
2414,5,1,223.74,3066117.93,40455.81,0,2,4
2415,4,1,170.26,2872685.31,76467.4,1,1,2
2416,2,1,234.09,3519678.81,39820.12,0,0,2
2417,4,1,89.02,2621040.78,70890.4,0,2,2
2418,4,0,45.56,4653189.54,26450.35,0,1,3
2419,1,0,252.48,796949.21,88116.37,1,1,3
2420,1,0,361.38,294861.55,53767.58,0,1,4
2421,5,0,212.86,478830.69,13221.89,0,0,4
2422,0,0,260.51,3570804.11,2112.96,0,0,3
2423,1,0,347.92,1173342.09,46589.51,1,1,2
2424,2,0,14.85,4767213.43,40255.43,1,1,1
2425,0,1,463.21,4470740.86,31525.74,1,3,4
2426,3,0,246.78,4961182.28,11626.02,1,0,2
2427,5,0,406.59,2039724.67,56910.94,0,1,2
2428,3,0,352.21,3756194.27,56496.85,1,2,4
2429,3,0,367.41,4778444.19,48745.53,1,0,4
2430,3,1,281.09,1620403.03,10642.14,1,2,4
2431,1,0,140.79,3500641.26,5982.39,1,0,2
2432,4,1,92.63,1589731.87,75966.86,1,0,3
2433,3,1,409.08,1961761.52,36335.32,0,1,1
2434,1,1,413.13,3935836.71,23959.2,0,3,3
2435,1,1,374.66,1517945.58,28810.83,0,1,2
2436,0,1,315.37,2375813.81,34485.17,1,3,3
2437,4,0,132.76,3159632.33,16820.17,1,3,4
2438,4,0,304.34,4916507.58,71642.38,0,3,2
2439,1,0,452.37,2319609.9,77129.15,0,1,2
2440,2,0,11.58,3306048.24,72580.51,1,0,4
2441,2,0,412.13,480429.53,37847.5,0,1,3
2442,3,1,184.59,316107.25,15561.59,0,0,2
2443,4,0,432.51,4163813.31,55396.92,0,3,1
2444,3,1,236.55,2513041.68,89544.88,1,0,1
2445,3,0,375.79,444658.47,48661.68,1,1,3
2446,3,0,166.91,569311.74,47675.41,0,0,3
2447,2,1,352.79,1002443.69,42490.96,0,1,3
2448,2,1,190.17,2790709.14,25529.56,1,3,4
2449,3,1,21.09,1038874.7,23414.2,0,3,2
2450,3,0,76.74,2041686.53,79277.06,1,1,1
2451,2,0,490.94,3476653.29,55357.58,0,0,1
2452,0,0,87.25,454524.33,81321.08,0,3,2
2453,3,0,72.6,4465555.25,83168.29,1,1,4
2454,5,1,493.73,4978772.89,94533.67,1,0,2
2455,2,0,356.38,4718111.66,75277.14,1,2,3
2456,3,1,335.31,1361694.26,72606.67,1,1,4
2457,3,1,369.4,4973174.39,99314.92,1,3,1
2458,3,1,269.76,1856981.75,8251.5,1,3,1
2459,5,0,132.64,4067642.07,81359.56,0,0,4
2460,2,1,103.39,2435509.39,97320.4,0,2,1
2461,4,1,208.01,3268095.27,6549.38,0,0,1
2462,1,1,66.72,4333533.97,74917.11,0,0,2
2463,2,0,238.07,2890759.06,5315.84,1,3,3
2464,1,0,170.58,2105269.34,47061.04,0,3,3
2465,5,0,29.73,4484178.65,23162.04,1,3,3
2466,5,0,147.09,3530447.99,43278.07,0,1,4
2467,2,1,22.39,4961539.34,23475.1,0,3,4
2468,4,1,401.99,1448953.05,52614.08,0,1,2
2469,4,1,314.85,3719989.63,67499.24,1,3,3
2470,2,0,134.77,4636081.73,54462.8,0,3,4
2471,2,0,30.89,2782012.68,91635.86,1,1,4
2472,2,0,222.84,1390777.62,63325.34,0,0,1
2473,3,1,86.55,133998.45,20452.68,0,0,4
2474,3,1,453.49,4406133.39,69687.67,0,1,3
2475,2,1,300.59,2905766.52,43127.73,0,0,2
2476,0,0,426.99,385069.98,78099.17,0,3,4
2477,4,1,51.9,1209689.98,81585.82,1,3,1
2478,2,0,114.44,4653187.65,14879.74,0,2,4
2479,2,1,487.03,843938.88,66321.73,1,2,2
2480,3,0,71.29,4695738.51,99615.26,1,0,4
2481,0,0,209.78,2265684.78,97899.19,0,0,4
2482,5,0,101.02,3469297.48,28742.35,1,1,3
2483,0,0,387.9,2358877.67,55358.5,1,1,4
2484,1,1,51.39,2355179.0,17921.28,1,3,3
2485,5,1,251.42,4335723.24,83691.52,1,3,3
2486,5,1,224.07,2945844.04,63548.39,1,1,4
2487,1,0,315.37,2206310.55,51626.74,1,0,2
2488,1,0,453.97,2469154.44,53594.6,0,3,3
2489,4,0,361.53,4391011.88,13903.51,1,0,4
2490,3,0,413.55,876765.85,14289.54,1,0,3
2491,4,1,69.59,2800398.63,29341.36,1,2,2
2492,5,0,338.68,4061696.28,66033.0,0,3,1
2493,5,0,179.5,668463.68,44102.12,0,1,4
2494,1,1,249.69,2655955.22,65940.23,0,2,3
2495,0,1,376.15,1722117.33,20027.16,1,0,1
2496,4,0,416.47,4752528.7,24920.69,0,1,1
2497,3,1,466.43,3440128.41,11641.15,1,3,1
2498,4,0,379.19,2091383.83,40655.11,0,2,4
2499,2,0,89.86,2269237.73,49459.34,0,3,1
2500,2,0,238.09,2840882.22,74487.2,0,0,2
2501,5,1,195.99,2759961.28,37974.73,0,1,4
2502,5,0,496.53,1079037.97,10191.61,1,3,4
2503,2,1,380.49,278662.03,87556.08,0,2,4
2504,4,0,259.33,270619.27,14551.07,1,1,3
2505,2,1,194.95,1376537.95,28356.02,1,2,1
2506,2,0,498.62,4398566.07,84764.87,0,2,4
2507,2,0,234.76,3579064.77,66279.92,0,3,3
2508,4,1,436.04,2052292.66,1835.86,1,1,2
2509,4,0,377.13,3666233.05,64107.21,1,0,4
2510,3,0,54.63,3870441.53,50039.53,0,1,4
2511,2,1,16.03,4042921.18,26977.26,0,1,2
2512,0,1,26.26,1182454.73,76931.95,0,2,3
2513,1,1,99.85,1844442.16,44311.54,0,3,2
2514,1,1,157.45,2573305.01,38562.3,1,1,4
2515,4,1,322.84,1399275.32,17419.45,0,3,3
2516,3,1,139.76,2815041.4,98553.41,0,0,4
2517,0,0,98.05,2575997.13,27567.97,0,2,1
2518,2,1,170.35,2632279.89,86279.91,0,1,3
2519,4,0,469.84,61300.06,52423.37,1,3,1
2520,2,1,434.25,636788.25,98440.23,0,2,4
2521,5,1,494.93,1881291.17,6033.65,1,1,1
2522,5,0,303.37,3463432.28,82052.4,0,2,1
2523,0,0,12.28,1876003.63,56120.47,1,1,1
2524,2,0,40.57,2099977.97,5849.37,0,2,1
2525,2,0,397.74,2767181.61,48003.18,0,0,2
2526,1,1,478.52,73152.66,60039.34,1,3,4
2527,3,0,67.58,3402715.57,68397.36,0,3,4
2528,0,1,490.8,1491560.61,30055.03,0,0,1
2529,1,0,219.84,1096514.01,2651.45,0,3,3
2530,1,0,87.01,2046999.46,69803.7,1,1,4
2531,4,0,293.34,585331.19,52436.19,0,1,1
